Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	tree_length
10224	-3791.704	-3938.49	146.7851	0.291157	0.0997832	0.0480469	0.032165	0.0576004	0.0115554	0.0276095	0.00440362	0.0221481	0.063374	0.105313	0.172287	0.0776325	0.0530252	0.108156	0.0435229	0.102214	0.0899245	0.150282	0.0188339	0.0927207	0.108762	0.0293472	0.00724688	0.00219836	0.0425087	0.0894187	0.0264864	0.0733636	0.0222525	0.032009	0.0413339	0.0525813	0.0463201	0.0217295	0.0563666	0.0456778	0.151612	0.0282554	0.0131337	0.00844165	0.00556179	0.00461163	0.00671901	0.0108955	0.0343217	0.0341901	0.0335751	0.060959	0.1451	0.0332503	0.0567601	0.122042	0.0386529	0.0257365	0.0210902	0.0515914	0.0830684	0.00270584	0.0122094	0.0924524	0.00313184	0.0187934	0.120442	0.0751553	0.0187012	0.0855923	0.0562248	0.00836383	0.0501286	0.0164529	0.0385815	0.0113984	0.0389134	0.0308495	0.0274289	0.0444548	0.012538	0.322033	0.00398201	0.00872862	0.167545	0.289997	0.0245115	0.0488929	0.10047	0.00611705	0.0456192	0.0882096	0.737586	1.14883	0.280609	0.538068	0.824188	1.21332	1.8585	3.56368	0.918872	0.3641372	0.0558891	0.0191539	0.00922285	0.00617423	0.0110567	0.00221812	0.00529979	0.000845297	0.00425144	0.012165	0.0202153	0.0330714	0.014902	0.0101785	0.0207611	0.00835444	0.0196205	0.0172615	0.0288475	0.00361527	0.0177982	0.0208775	0.00563335	0.00139108	0.000421986	0.00815975	0.0171644	0.0050842	0.0140825	0.00427148	0.00614429	0.00793426	0.0100933	0.00889139	0.00417108	0.0108198	0.00876809	0.0291026	0.00542378	0.00252108	0.00162042	0.00106761	0.000885225	0.00128975	0.00209144	0.00658823	0.00656296	0.00644491	0.0117014	0.0278528	0.00638257	0.0108954	0.0234266	0.00741961	0.00494026	0.00404837	0.00990323	0.0159454	0.0005194	0.00234366	0.0177467	0.000601173	0.00360749	0.0231195	0.0144264	0.0035898	0.0164299	0.0107926	0.00160548	0.00962244	0.00315822	0.00740591	0.00218799	0.00746963	0.00592172	0.00526512	0.00853333	0.00240673	0.061816	0.000764368	0.0016755	0.0321612	0.0556663	0.00470511	0.00938524	0.0192857	0.0011742	0.00875684	0.0169323	5.209551
10260	-3810.954	-3958.527	147.5733	0.238515	0.0712127	0.0357556	0.0298439	0.0348054	0.0259224	0.0267023	0.0333708	0.028636	0.104139	0.0447467	0.0634118	0.0407819	0.0204389	0.0914498	0.0296633	0.0689786	0.0934755	0.0922234	0.0774014	0.0427479	0.133791	0.0398314	0.000684011	0.00475986	0.0348213	0.0603343	0.066077	0.0634718	0.0150758	0.0567905	0.0271441	0.0295693	0.132155	0.0411494	0.019169	0.0694173	0.136806	0.0445338	0.0215003	0.0076903	0.0138989	0.0319959	0.00485569	0.0264424	0.0341084	0.0183356	0.00529391	0.0041746	0.0753985	0.00834428	0.0630592	0.0404083	0.0395951	0.0109565	0.019538	0.0498787	0.00723278	0.0440603	0.00384274	0.0122427	0.0225835	0.00164636	0.0478036	0.183219	0.0425596	0.0328003	0.0116898	0.0413939	0.0237886	0.0163202	0.0173708	0.364956	0.00851867	0.0316662	0.0511675	0.207725	0.0563073	0.12055	0.0546015	0.059261	0.0141728	0.00998165	0.0456209	0.0492637	0.0103982	0.112825	0.145961	0.0232912	0.889355	1.06275	0.256893	0.515389	0.813189	1.22973	1.94028	3.89266	0.9827186	0.4746259	0.0516256	0.0154137	0.00773915	0.00645958	0.00753347	0.00561078	0.00577959	0.00722296	0.00619813	0.0225405	0.00968522	0.0137252	0.00882705	0.00442392	0.0197939	0.00642048	0.0149301	0.0202324	0.0199613	0.0167532	0.0092526	0.0289584	0.00862133	0.000148051	0.00103025	0.00753692	0.0130591	0.0143021	0.0137382	0.00326309	0.012292	0.00587522	0.00640015	0.0286044	0.00890659	0.00414904	0.0150251	0.0296111	0.00963915	0.00465365	0.00166453	0.00300835	0.00692537	0.00105099	0.00572335	0.0073826	0.00396865	0.00114584	0.000903573	0.0163197	0.00180608	0.0136489	0.0087462	0.00857019	0.00237148	0.0042289	0.010796	0.0015655	0.00953665	0.000831743	0.00264987	0.0048881	0.000356348	0.0103469	0.0396569	0.00921183	0.00709948	0.0025302	0.00895953	0.00514893	0.00353243	0.00375982	0.0789931	0.00184383	0.00685402	0.011075	0.0449612	0.0121875	0.0260926	0.0118183	0.0128268	0.00306763	0.00216048	0.00987445	0.0106629	0.00225064	0.0244205	0.0315925	0.00504127	4.620101
10296	-3804.089	-3950.089	146.0004	0.177419	0.0476847	0.0717959	0.103154	0.0831062	0.0109237	0.0377802	0.0156744	0.0714662	0.0706758	0.0233833	0.0920149	0.0597182	0.0731631	0.0949794	0.0754709	0.0891542	0.0941511	0.120477	0.0609093	0.11469	0.090347	0.0499287	0.00822801	0.00818454	0.0636172	0.0849567	0.0604016	0.0334361	0.0485509	0.0542179	0.0512746	0.0796105	0.0311234	0.0698729	0.0291843	0.0999474	0.21515	0.0206184	0.0425528	0.0179859	0.0181595	0.00570979	0.0245921	0.0134817	0.0364244	0.032943	0.00790563	0.0276868	0.103965	0.0145978	0.0371468	0.0198435	0.0935372	0.0421773	0.0164343	0.0581882	0.00411276	0.0987337	0.00485196	0.051983	0.01041	0.0280065	0.024457	0.183099	0.0487868	0.0692472	0.0570338	0.105587	0.0467	0.0139168	0.0131326	0.273567	0.0297202	0.0277955	0.0474157	0.355896	0.0720665	0.129185	0.0236177	0.0238703	0.0387039	0.0335746	0.0947343	0.0590675	0.00619061	0.165649	0.0524554	0.0228661	0.944449	1.03151	0.301726	0.55745	0.833337	1.19999	1.79388	3.31427	0.8664073	0.5192962	0.0321633	0.00864447	0.0130154	0.0187003	0.0150658	0.0019803	0.00684895	0.00284151	0.0129557	0.0128124	0.00423901	0.0166808	0.0108259	0.0132633	0.0172182	0.0136817	0.0161622	0.0170681	0.0218405	0.0110419	0.0207914	0.0163785	0.00905127	0.00149161	0.00148373	0.0115328	0.0154013	0.0109498	0.00606143	0.0088015	0.00982883	0.00929527	0.0144321	0.00564217	0.0126668	0.00529065	0.0181189	0.0390032	0.00373778	0.00771415	0.00326055	0.00329202	0.00103509	0.00445816	0.00244402	0.00660316	0.00597204	0.00143316	0.00501918	0.0188472	0.00264635	0.00673412	0.00359731	0.0169568	0.00764607	0.00297927	0.0105486	0.000745578	0.0178988	0.000879583	0.00942369	0.00188716	0.00507712	0.00443366	0.0331929	0.00884426	0.0125534	0.0103393	0.0191412	0.00846597	0.0025229	0.00238073	0.0495934	0.0053878	0.00503887	0.0085957	0.0645182	0.0130645	0.0234191	0.00428152	0.00432729	0.0070164	0.00608654	0.0171738	0.010708	0.00112226	0.0300296	0.00950932	0.00414526	5.516207
10332	-3808.785	-3955.321	146.5362	0.176195	0.0616477	0.0338881	0.0156764	0.0745511	0.00489392	0.0382481	0.0351284	0.0483114	0.0478394	0.0438435	0.112177	0.0347859	0.0311039	0.125656	0.0775457	0.0626463	0.0714942	0.231747	0.0180663	0.0980397	0.110063	0.0732417	0.00698925	0.00327609	0.0924986	0.103355	0.0407933	0.0384751	0.0107125	0.084829	0.0422884	0.0785354	0.038084	0.0484405	0.0637805	0.0679734	0.180964	0.0472338	0.0353989	0.00657237	0.0217478	0.016501	0.00567775	0.0271399	0.0118336	0.0348884	0.0299041	0.0342141	0.131705	0.0268209	0.0439185	0.0485208	0.0205161	0.0197875	0.0242846	0.0522001	0.0483874	0.0413674	0.0260705	0.00837383	0.0523166	0.00417802	0.0092079	0.138121	0.0398307	0.0404794	0.0448688	0.121994	0.0305753	0.0109054	0.0117725	0.242105	0.10966	0.0455245	0.130088	0.263008	0.0470739	0.0868018	0.0748469	0.040511	0.00768873	0.0458873	0.0295148	0.0313845	0.00518127	0.152358	0.0966939	0.0348366	0.884981	1.06523	0.282128	0.539487	0.824865	1.21232	1.85361	3.54449	0.9149681	0.4711912	0.0336362	0.0117687	0.00646933	0.00299268	0.014232	0.000934263	0.00730168	0.00670612	0.00922278	0.00913267	0.00836985	0.0214149	0.00664072	0.00593783	0.0239881	0.0148037	0.0119594	0.0136485	0.0442412	0.00344891	0.0187161	0.0210114	0.0139821	0.00133427	0.000625415	0.0176582	0.0197307	0.00778756	0.00734501	0.00204504	0.0161941	0.00807298	0.0149926	0.00727035	0.00924743	0.0121759	0.0129763	0.0345466	0.00901707	0.00675775	0.00125468	0.00415173	0.0031501	0.0010839	0.00518109	0.00225906	0.0066603	0.00570878	0.00653157	0.0251428	0.00512019	0.00838418	0.00926276	0.00391658	0.0037775	0.00463599	0.00996516	0.0092373	0.00789716	0.00497693	0.00159859	0.00998739	0.000797597	0.00175781	0.0263676	0.0076038	0.00772763	0.00856558	0.0232891	0.00583692	0.00208188	0.00224741	0.0462186	0.0209344	0.00869076	0.0248342	0.0502091	0.00898654	0.0165707	0.0142885	0.00773367	0.0014678	0.00876002	0.00563446	0.00599139	0.00098912	0.0290856	0.0184592	0.0066504	5.238264
10368	-3819.257	-3966.344	147.0872	0.228129	0.0406499	0.0947992	0.0333803	0.0541164	0.034717	0.0218922	0.025089	0.0345427	0.058848	0.0328101	0.0871525	0.0552013	0.0804449	0.100866	0.135491	0.0932431	0.0571414	0.191458	0.0449874	0.0617189	0.140361	0.0285235	0.000537745	0.00193093	0.0328904	0.120712	0.0364377	0.115641	0.0651552	0.0301596	0.0200148	0.0815025	0.0821884	0.0669117	0.0117434	0.0742747	0.14359	0.0417175	0.0387823	0.0107135	0.00506137	0.00916177	0.0226798	0.0231857	0.0195387	0.0450123	0.0624435	0.0864401	0.0440619	0.0364993	0.0984794	0.0104637	0.0531657	0.0290923	0.0116012	0.0772097	0.0205952	0.019908	0.0128931	0.180393	0.189896	0.213864	0.0288946	0.0369694	0.0489664	0.0130628	0.039861	0.0134064	0.0332064	0.0395438	0.0111836	0.0174645	0.0251578	0.12492	0.0123308	0.0434889	0.0160271	0.0634967	0.0410863	0.0641638	0.124734	0.0469311	0.0547989	0.017595	0.00733091	0.0100286	0.101858	0.000251145	0.609731	1.22135	0.206383	0.463196	0.786547	1.27138	2.15891	4.84536	1.141018	0.2831447	0.0454543	0.00809941	0.0188886	0.00665095	0.0107826	0.0069173	0.00436199	0.00499893	0.00688256	0.0117253	0.00653735	0.017365	0.0109987	0.0160285	0.0200973	0.0269964	0.0185785	0.0113853	0.0381476	0.00896365	0.0122974	0.0279666	0.00568325	0.000107145	0.000384734	0.00655335	0.0240516	0.00726015	0.0230412	0.012982	0.00600925	0.00398792	0.0162392	0.0163759	0.013332	0.00233986	0.0147991	0.02861	0.00831214	0.0077273	0.00213463	0.00100847	0.00182546	0.00451891	0.0046197	0.00389304	0.00896861	0.0124417	0.017223	0.00877926	0.00727241	0.0196218	0.00208488	0.0105932	0.00579658	0.00231152	0.0153839	0.00410356	0.00396664	0.00256892	0.035943	0.0378364	0.0426121	0.00575719	0.00736608	0.00975646	0.00260274	0.00794222	0.00267121	0.0066163	0.00787903	0.0022283	0.00347977	0.00501263	0.02489	0.00245689	0.00866509	0.00319337	0.0126516	0.00818637	0.0127845	0.0248531	0.00935094	0.0109186	0.00350577	0.00146067	0.00199818	0.020295	5.00402e-05	5.01887
10404	-3799.525	-3946.269	146.7434	0.190468	0.0587714	0.0622928	0.0340959	0.0644621	0.0550294	0.0172222	0.0116174	0.0509337	0.04346	0.065475	0.121786	0.0446711	0.00552968	0.0961891	0.130932	0.108838	0.042124	0.165831	0.0509984	0.105516	0.114288	0.0530241	0.00208972	0.00599333	0.0657516	0.0947074	0.0323936	0.0775291	0.0197239	0.0538187	0.0341231	0.0286649	0.0487632	0.0850326	0.0205913	0.114883	0.197021	0.0176612	0.00346573	0.0136286	0.0215469	0.0149145	0.0232972	0.0151829	0.0315178	0.03914	0.135195	0.0199774	0.0767202	0.0187777	0.142516	0.0150099	0.0722029	0.0612449	0.000519993	0.061478	0.00404658	0.0745766	0.0276784	0.0140766	0.0563726	0.0312723	0.0168291	0.164004	0.0424815	0.0479015	0.00157766	0.0891962	0.0242935	0.0256268	0.0167075	0.23109	0.124957	0.034566	0.0467151	0.203446	0.0499887	0.0658769	0.0655499	0.00535515	0.019603	0.0274673	0.0695744	0.0384474	0.0179144	0.157996	0.0456377	0.0199388	0.75196	1.14068	0.279011	0.536572	0.823472	1.21437	1.86368	3.58409	0.9230004	0.3738868	0.0364922	0.0112602	0.0119349	0.00653253	0.0123505	0.0105432	0.00329965	0.0022258	0.00975852	0.00832662	0.0125445	0.0233334	0.00855867	0.00105945	0.0184291	0.0250856	0.0208526	0.00807066	0.0317721	0.00977092	0.020216	0.0218968	0.010159	0.000400375	0.00114828	0.0125975	0.0181452	0.00620638	0.014854	0.00377896	0.0103113	0.00653774	0.00549199	0.00934268	0.0162916	0.00394515	0.0220108	0.0377479	0.00338375	0.000664009	0.00261115	0.00412822	0.00285752	0.00446357	0.00290893	0.00603858	0.00749895	0.0259023	0.00382752	0.014699	0.00359768	0.0273051	0.00287578	0.0138336	0.0117341	9.9627e-05	0.0117787	0.000775295	0.0142883	0.00530299	0.00269698	0.0108006	0.00599154	0.00322434	0.031422	0.00813914	0.00917759	0.000302269	0.0170893	0.00465447	0.00490991	0.00320103	0.0442752	0.0239409	0.00662259	0.00895027	0.0389787	0.00957747	0.0126215	0.0125589	0.00102601	0.00375579	0.00526254	0.01333	0.00736624	0.00343227	0.0302708	0.00874386	0.00382013	5.219403
10440	-3795.229	-3941.286	146.0576	0.274893	0.0562911	0.0586259	0.0448438	0.0558919	0.0768903	0.0171063	0.00644975	0.0474454	0.06101	0.0652363	0.117436	0.0239994	0.00494125	0.0999651	0.0423243	0.13957	0.100953	0.297376	0.0523618	0.115308	0.115745	0.055878	0.0113333	0.00192181	0.071	0.0815734	0.0288514	0.0217215	0.0115172	0.0596057	0.0405161	0.0637245	0.0481196	0.0647366	0.0342107	0.106635	0.195345	0.0420737	0.00377892	0.0102221	0.00837657	0.0237903	0.000238233	0.0164663	0.00984754	0.0941795	0.0571879	0.0374613	0.091238	0.0104718	0.0753873	0.0482202	0.0818045	0.0176841	0.00176426	0.000828047	0.00129121	0.0880332	0.0132427	0.0229951	0.0497425	0.057087	0.0499175	0.2062	0.0452862	0.0220927	0.0441355	0.0984152	0.0297654	0.0203141	0.0574014	0.231717	0.0613904	0.0508237	0.0402156	0.199239	0.0653728	0.0401006	0.0995545	0.0225635	0.00422939	0.0230543	0.0610275	0.0388955	0.0142383	0.265491	0.0520865	0.0636141	0.783742	1.12265	0.257855	0.516329	0.813651	1.22903	1.93675	3.87815	0.9800173	0.3959458	0.0496026	0.0101573	0.0105786	0.00809176	0.0100853	0.0138743	0.00308672	0.00116381	0.0085612	0.0110088	0.0117715	0.0211905	0.00433053	0.000891616	0.018038	0.00763713	0.0251845	0.0182163	0.0536595	0.00944835	0.0208065	0.0208853	0.0100828	0.00204502	0.000346777	0.0128115	0.0147194	0.00520605	0.0039195	0.00207821	0.0107554	0.00731086	0.0114987	0.00868286	0.0116813	0.00617308	0.0192416	0.0352487	0.00759191	0.000681881	0.00184451	0.0015115	0.0042928	4.29875e-05	0.00297123	0.00177692	0.0169941	0.0103192	0.00675965	0.0164633	0.00188957	0.0136031	0.00870101	0.0147611	0.00319098	0.00031835	0.000149416	0.00023299	0.015885	0.00238956	0.00414931	0.00897571	0.010301	0.00900727	0.0372075	0.00817159	0.00398649	0.00796395	0.0177584	0.00537096	0.00366554	0.0103577	0.0418117	0.0110775	0.0091708	0.00725663	0.0359513	0.0117961	0.00723589	0.0179639	0.00407144	0.000763164	0.00416	0.011012	0.00701843	0.00256921	0.047906	0.00939866	0.0114787	5.541907
10476	-3804.89	-3951.619	146.7285	0.278712	0.0824831	0.0485195	0.0293194	0.070754	0.0415303	0.00974685	0.0441763	0.0662119	0.0389628	0.0454097	0.0573342	0.0461706	0.0252445	0.0856842	0.0794192	0.113899	0.0776547	0.135171	0.0947992	0.0521434	0.126366	0.0439491	0.000590587	0.0162635	0.0780714	0.0947206	0.0823681	0.0791206	0.0195485	0.0388802	0.0379848	0.0602383	0.0965339	0.0788785	0.0122101	0.073204	0.129437	0.0376338	0.0280105	0.00907268	0.0174467	0.0320074	0.00403325	0.0167652	0.0208663	0.0378846	0.00669459	0.0871784	0.117724	0.00929179	0.102908	0.0693906	0.00965326	0.023978	0.0313128	0.0143944	0.0483773	0.0189188	0.00913349	0.0300011	0.00215219	0.0030954	0.0931354	0.0511865	0.00944934	0.0824468	0.0266592	0.0480458	0.0291583	0.0401057	0.0545407	0.0317412	0.0249325	0.062159	0.0611752	0.0330126	0.0140469	0.244471	0.0268689	0.0084121	0.241906	0.263168	0.0168489	0.0246665	0.101241	0.0341388	0.102132	0.0208736	0.839332	1.09113	0.255408	0.513933	0.812472	1.23081	1.94578	3.9153	0.9869115	0.4362826	0.0543706	0.0160906	0.00946509	0.00571956	0.0138025	0.00810165	0.00190139	0.00861782	0.0129165	0.00760078	0.00885842	0.0111846	0.00900685	0.00492464	0.0167151	0.0154929	0.0222193	0.0151487	0.0263689	0.0184932	0.010172	0.0246512	0.00857349	0.00011521	0.00317264	0.01523	0.0184779	0.0160682	0.0154347	0.00381348	0.00758467	0.00740999	0.0117512	0.0188316	0.0153875	0.00238192	0.0142805	0.0252503	0.00734151	0.00546422	0.00176988	0.00340346	0.00624393	0.000786797	0.00327052	0.00407056	0.00739045	0.00130597	0.0170066	0.0229654	0.00181262	0.020075	0.0135366	0.00188314	0.00467757	0.00610844	0.00280803	0.00943734	0.00369065	0.00178174	0.00585254	0.000419845	0.000603845	0.0181686	0.00998535	0.00184336	0.0160835	0.00520063	0.00937267	0.00568813	0.00782373	0.0106397	0.006192	0.00486378	0.0121258	0.0119339	0.00644002	0.00274023	0.0476909	0.00524152	0.00164101	0.0471905	0.0513383	0.00328684	0.00481189	0.0197499	0.00665972	0.0199237	0.00407197	5.126159
10512	-3807.009	-3954.149	147.1398	0.273741	0.0608887	0.107422	0.0327928	0.0878514	0.00116385	0.0252447	0.032821	0.0436787	0.0770449	0.0519977	0.0419772	0.0457862	0.02156	0.0873888	0.0297925	0.158697	0.0963419	0.122644	0.0526181	0.0790332	0.111394	0.0571423	0.00106459	0.00601554	0.0872851	0.0781298	0.0239017	0.00303584	0.0363726	0.0432924	0.0142029	0.0811509	0.0825672	0.0553261	0.0136564	0.0752519	0.223837	0.0373091	0.00114848	0.00674267	0.03887	0.0212541	0.00640158	0.00518669	0.0128027	0.0278894	0.0185737	0.0569395	0.140353	0.00841816	0.0563107	0.109187	0.0521262	0.0118507	0.024502	0.0415084	0.0704367	0.0347629	0.0118614	0.0897973	0.00196722	0.00230566	0.0864516	0.0562154	0.00486728	0.082342	0.0254239	0.0587463	0.043904	0.00975772	0.0576157	0.00287181	0.0409881	0.0254464	0.0654603	0.0474911	0.00289261	0.226614	0.0509155	0.0112569	0.1283	0.248613	0.0220126	0.0444394	0.0460388	0.0336219	0.056281	0.0510407	0.761951	1.13501	0.246481	0.505093	0.808086	1.23749	1.97983	4.0571	1.012635	0.380746	0.0553881	0.0123201	0.0217355	0.00663524	0.0177757	0.000235491	0.00510797	0.00664094	0.00883785	0.0155891	0.0105211	0.00849358	0.00926429	0.0043624	0.0176821	0.00602816	0.0321105	0.0194936	0.0248156	0.0106466	0.0159914	0.0225392	0.011562	0.000215407	0.00121717	0.0176611	0.0158086	0.00483622	0.000614267	0.00735955	0.0087597	0.0028738	0.0164199	0.0167065	0.0111946	0.00276321	0.0152263	0.0452906	0.00754905	0.000232381	0.0013643	0.00786488	0.00430051	0.00129528	0.00104946	0.00259047	0.00564309	0.00375816	0.011521	0.0283987	0.00170331	0.0113938	0.0220928	0.0105471	0.00239785	0.00495769	0.00839872	0.014252	0.00703386	0.00240001	0.0181694	0.000398043	0.000466523	0.0174924	0.0113745	0.000984835	0.0166609	0.00514423	0.0118866	0.00888345	0.00197436	0.0116578	0.000581076	0.00829346	0.00514878	0.0132451	0.00960925	0.000585285	0.0458527	0.0103021	0.0022777	0.02596	0.0503039	0.00445398	0.00899178	0.0093154	0.00680299	0.0113878	0.0103275	4.942226
10548	-3813.932	-3960.437	146.5044	0.31993	0.0973721	0.00576187	0.0265362	0.0955222	0.00259019	0.0275537	0.00403954	0.0355121	0.100595	0.080102	0.151114	0.0634521	0.0120921	0.121934	0.047651	0.118175	0.039297	0.122342	0.0588616	0.106336	0.0678827	0.111534	0.000208421	0.00853934	0.0822315	0.0868462	0.0425017	0.0303173	0.0364247	0.0156819	0.0355932	0.0638566	0.0661189	0.0832874	0.0421013	0.0943347	0.139916	0.0283167	0.00599402	0.0111064	0.0350546	0.0460391	0.0153352	0.0126225	0.0199608	0.0650088	0.0203179	0.0503398	0.0971302	0.0215631	0.0755822	0.192892	0.0369026	0.0254116	0.019383	0.0551233	0.0136121	0.0276352	0.0428941	0.0439198	0.0131431	0.028448	0.127578	0.0793196	0.0100075	0.105403	0.0469086	0.0703558	0.0163028	0.0480527	0.0566484	0.010638	0.00419456	0.0508141	0.0919817	0.0384844	0.00622097	0.296795	0.0782595	0.0134443	0.146211	0.231936	0.0108677	0.0208677	0.0804357	0.0407565	0.0491645	0.0164306	0.760777	1.13568	0.317302	0.571304	0.839744	1.19084	1.75038	3.15157	0.8300109	0.3799365	0.0592906	0.0180454	0.00106781	0.00491779	0.0177025	0.000480023	0.00510636	0.000748623	0.00658124	0.0186426	0.0148448	0.028005	0.0117592	0.00224095	0.0225972	0.00883086	0.0219007	0.00728267	0.0226729	0.0109085	0.0197067	0.0125803	0.02067	3.86254e-05	0.00158254	0.0152395	0.0160947	0.00787658	0.00561852	0.00675036	0.00290624	0.00659628	0.0118341	0.0122534	0.0154351	0.00780238	0.0174825	0.0259298	0.00524775	0.00111083	0.00205828	0.00649645	0.00853215	0.00284197	0.00233926	0.00369922	0.0120477	0.00376539	0.00932917	0.0180005	0.00399616	0.0140072	0.0357475	0.00683894	0.00470937	0.00359213	0.0102157	0.00252264	0.00512147	0.0079493	0.00813939	0.00243573	0.00527209	0.0236433	0.0146998	0.00185462	0.0195336	0.00869327	0.0130386	0.0030213	0.0089053	0.0104983	0.00197147	0.000777351	0.00941705	0.0170464	0.00713207	0.00115289	0.0550033	0.0145033	0.00249155	0.0270964	0.0429833	0.00201405	0.00386728	0.0149066	0.00755315	0.00911135	0.00304498	5.395962
